Species,SHOOT,Grow.con,Block,Year,Date,Row,Plant number,Tag,DONOR,TREATMENT,SPEC.COM,FS,TVN,Pick.date,Size,Fresh.wgt,Ripe.time,Visitor1,Visitor2,Visitor3,Visitor4,Visitor5,Visitor6,Visitor7,Visitor8,Visitor9,Visitor10,Visitor11,Visitor12,Visitor13,Visitor14,Visitor15,POLL,seed number,Firmness,Dryness
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_NA_OBS_8,,UP,,1,0,,,1.445,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_1_OBS_1,,V,HB,1,1,,,2.062,,H N 2,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_2,,V,HB,1,2,,,2.218,,H N 3,H N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_3,,UP,NA,1,0,,,2.43,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_4,,V,HB,1,2,,,,,H N 2,H N 3,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_5,,V,HB,1,2,,,2.777,,H N 2,H N 3,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_6,,V,HB,1,7,,,2.758,,H N 3,H N 5,H N 2,H N 27,H N 15,H N 2,H N 3,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_7,,V,HB,1,3,,,2.531,,H N 2,H N 12,H N 2,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_8,,V,HB,1,1,,,2.138,,H N 1,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_9,,UP,NA,1,0,,,2.17,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_10,,UP,NA,1,0,,,1.982,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,15_10,13,23,15_10_13_23_1_OBS_11,,V,HB,1,4,,,0.703,,H N 9,H N 7,H N 3,H N 4,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_1,,SP,,1,,,,1.679,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_2,,SP,,1,,,,1.978,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_4,,SP,,1,,,,1.939,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_5,,SP,,1,,,,1.834,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_1,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_3,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
