"","Species","SHOOT","Grow.con","Block","Year","Date","Row","Plant.number","Tag","DONOR","TREATMENT","SPEC.COM","FS","TVN","Pick.date","Size","Fresh.wgt","Ripe.time","POLL","seed.number","Firmness","Dryness","variable","value","poll.sp","poll.type","v.d","ord.v","log.vd","spp"
"377","EG","F","Ground","S1S",2017,"15/5/18",6,31,"Juan-6","V","V","MX",1,2,"6/8/18",NA,1.92,NA,1,NA,NA,"","Visitor1","S P 46","S","P",46,1,3.8286413964891,"B"
"378","EG","F","Ground","S1S",2017,"15/5/18",6,31,"Juan-5","V","V","MX",1,2,"6/8/18",NA,2,NA,1,NA,NA,"","Visitor1","S P 121","S","P",121,1,4.79579054559674,"B"
"379","EG","F","Ground","S1S",2017,"16/5/18",4,17,"R4 P17 16/5/18 (V3)","V","V","MX",1,2,"31/8/18",NA,0.43,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"380","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-22","V","V","MX",0,2,NA,NA,NA,NA,1,NA,NA,"","Visitor1","H N 10","H","N",10,1,2.30258509299405,"B"
"381","EG","F","Ground","S1S",2018,"16/5/18",4,24,"Juan-9","V","V","MX",1,2,"6/8/18",NA,1.56,NA,1,NA,NA,"","Visitor1","H N 3","H","N",3,1,1.09861228866811,"B"
"382","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V4)","V","V","MX",1,2,"6/8/18",NA,1.91,NA,1,NA,NA,"","Visitor1","S P 110","S","P",110,1,4.70048036579242,"B"
"383","EG","F","Ground","S1S",2018,"15/5/18",6,31,"Juan-6","V","V","MX",1,2,"6/8/18",NA,1.92,NA,1,NA,NA,"","Visitor1","S P 46","S","P",46,1,3.8286413964891,"B"
"384","EG","F","Ground","S1S",2018,"15/5/18",6,31,"Juan-5","V","V","MX",1,2,"6/8/18",NA,2,NA,1,NA,NA,"","Visitor1","S P 121","S","P",121,1,4.79579054559674,"B"
"385","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V3)","V","V","MX",1,2,"31/8/18",NA,0.43,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"386","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-22","V","V","MX",0,2,"",NA,NA,NA,1,NA,NA,"","Visitor1","H N 10","H","N",10,1,2.30258509299405,"B"
"387","EG","F","Ground","S1S",2017,"16/5/18",4,24,"Juan-10","V","V","MX",1,3,"25/7/18",NA,0.77,NA,1,NA,NA,"","Visitor1","H N 75","H","N",75,1,4.31748811353631,"B"
"388","EG","F","Ground","S1S",2017,"14/5/18",2,22,"R2 P22 14/5/18 (V1)","V","V","MX",1,3,"6/8/18",NA,1.43,NA,1,NA,NA,"","Visitor1","H N 8","H","N",8,1,2.07944154167984,"B"
"389","EG","F","Ground","S1S",2017,"17/5/18",6,24,"Juan-16","V","V","MX",1,3,NA,NA,NA,NA,1,NA,NA,"","Visitor1","H N 37","H","N",37,1,3.61091791264422,"B"
"390","EG","F","Ground","S1S",2017,"17/5/18",2,52,"Juan-12","V","V","MX",0,3,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S P 29","S","P",29,1,3.36729582998647,"B"
"391","EG","F","Ground","S1S",2017,"17/5/18",6,24,"Juan-17","V","V","MX",0,3,NA,NA,NA,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"392","EG","F","Ground","S1S",2018,"16/5/18",4,24,"Juan-10","V","V","MX",1,3,"25/7/18",NA,0.77,NA,1,NA,NA,"","Visitor1","H N 75","H","N",75,1,4.31748811353631,"B"
"393","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V1)","V","V","MX",1,3,"6/8/18",NA,1.43,NA,1,NA,NA,"","Visitor1","H N 8","H","N",8,1,2.07944154167984,"B"
"394","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-16","V","V","MX",1,3,NA,NA,NA,NA,1,NA,NA,"","Visitor1","H N 37","H","N",37,1,3.61091791264422,"B"
"395","EG","F","Ground","S1S",2018,"17/5/18",2,52,"Juan-12","V","V","MX",0,3,"",NA,NA,NA,1,NA,NA,"","Visitor1","S P 29","S","P",29,1,3.36729582998647,"B"
"396","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-17","V","V","MX",0,3,"",NA,NA,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"397","EG","F","Ground","S1S",2017,"16/5/18",4,19,"R4 P19 16/5/18 (V4.1)","V","V","MX",1,4,"6/8/18",NA,0.65,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"398","EG","F","Ground","S1S",2018,"16/5/18",4,19,"R4 P19 16/5/18 (V4.1)","V","V","MX",1,4,"6/8/18",NA,0.65,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"399","EG","F","Ground","S1S",2017,"10/5/18",4,28,"R4 P28 10/5/18 (V2)","V","V","MX",1,5,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor1","S P 75","S","P",75,1,4.31748811353631,"B"
"400","EG","F","Ground","S1S",2017,"15/5/18",6,39,"R6 P39 15/5/18 (V4)","V","V","MX",1,5,"6/8/18",NA,1.57,NA,1,NA,NA,"","Visitor1","H N 38","H","N",38,1,3.63758615972639,"B"
"401","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V3)","V","V","MX",1,5,"6/8/18",NA,1.7,NA,1,NA,NA,"","Visitor1","S P 189","S","P",189,1,5.24174701505964,"B"
"402","EG","F","Ground","S1S",2017,"15/5/18",6,39,"R6 P39 15/5/18 (V5)","V","V","MX",1,5,"16/8/18",NA,0.7,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"403","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V1)","V","V","MX",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor1","S P 147","S","P",147,1,4.99043258677874,"B"
"404","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V2)","V","V","MX",1,5,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor1","S P 75","S","P",75,1,4.31748811353631,"B"
"405","EG","F","Ground","S1S",2018,"15/5/18",6,39,"R6 P39 15/5/18 (V4)","V","V","MX",1,5,"6/8/18",NA,1.57,NA,1,NA,NA,"","Visitor1","H N 38","H","N",38,1,3.63758615972639,"B"
"406","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V3)","V","V","MX",1,5,"6/8/18",NA,1.7,NA,1,NA,NA,"","Visitor1","S P 189","S","P",189,1,5.24174701505964,"B"
"407","EG","F","Ground","S1S",2018,"15/5/18",6,39,"R6 P39 15/5/18 (V5)","V","V","MX",1,5,"16/8/18",NA,0.7,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"408","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V1)","V","V","MX",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor1","S P 147","S","P",147,1,4.99043258677874,"B"
"409","EG","F","Ground","S1S",2017,"11/5/18",6,9,"R6 P9 11/5/18 (V2)","V","V","MX",1,6,"25/7/18",NA,1.13,NA,1,NA,NA,"","Visitor1","S P 9 ","S","P",9,1,2.19722457733622,"B"
"410","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V4)","V","V","MX",1,6,"25/7/18",NA,1.69,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"411","EG","F","Ground","S1S",2017,"17/5/18",6,24,"Juan-15","V","V","MX",1,6,"6/8/18",NA,0.67,NA,1,NA,NA,"","Visitor1","S P 78","S","P",78,1,4.35670882668959,"B"
"412","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-24","V","V","MX",1,6,"6/8/18",NA,2.55,NA,1,NA,NA,"","Visitor1","S P 122","S","P",122,1,4.80402104473326,"B"
"413","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V2)","V","V","MX",1,6,"25/7/18",NA,1.13,NA,1,NA,NA,"","Visitor1","S P 9 ","S","P",9,1,2.19722457733622,"B"
"414","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V4)","V","V","MX",1,6,"25/7/18",NA,1.69,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"415","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-15","V","V","MX",1,6,"6/8/18",NA,0.67,NA,1,NA,NA,"","Visitor1","S P 78","S","P",78,1,4.35670882668959,"B"
"416","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-24","V","V","MX",1,6,"6/8/18",NA,2.55,NA,1,NA,NA,"","Visitor1","S P 122","S","P",122,1,4.80402104473326,"B"
"417","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1,NA,1,NA,NA,"","Visitor1","H N 16","H","N",16,1,2.77258872223978,"B"
"418","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V2)","V","V","MX",1,7,"25/7/18",NA,1.16,NA,1,NA,NA,"","Visitor1","H N 55","H","N",55,1,4.00733318523247,"B"
"419","EG","F","Ground","S1S",2017,"8/5/18",2,52,"R2 P52 8/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.19,NA,1,NA,NA,"","Visitor1","H N 13","H","N",13,1,2.56494935746154,"B"
"420","EG","F","Ground","S1S",2017,"16/5/18",6,23,"Juan-11","V","V","MX",1,7,"25/7/18",NA,1.36,NA,1,NA,NA,"","Visitor1","H N  58","H","N",NA,1,NA,"B"
"421","EG","F","Ground","S1S",2017,"10/5/18",4,16,"R4 P16 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.6,NA,1,NA,NA,"","Visitor1","H N 11","H","N",11,1,2.39789527279837,"B"
"422","EG","F","Ground","S1S",2017,"16/5/18",4,19,"R4 P19 16/5/18 (V5)","V","V","MX",1,7,"6/8/18",NA,1.54,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"423","EG","F","Ground","S1S",2017,"15/5/18",4,21,"Juan-2","V","V","MX",1,7,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor1","S P 125","S","P",125,1,4.8283137373023,"B"
"424","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V1)","V","V","MX",1,7,"6/8/18",NA,1.75,NA,1,NA,NA,"","Visitor1","S N 1","S","N",1,1,0,"B"
"425","EG","F","Ground","S1S",2017,"18/5/18",6,27,"R6 P27 18/5/18 (V3)","V","V","MX",1,7,"6/8/18",NA,1.91,NA,1,NA,NA,"","Visitor1","H P 20","H","P",20,1,2.99573227355399,"B"
"426","EG","F","Ground","S1S",2017,"18/5/18",6,27,"R6 P27 18/5/18 (V4)","V","V","MX",1,7,"16/8/18",NA,0.62,NA,1,NA,NA,"","Visitor1","H P 1","H","P",1,1,0,"B"
"427","EG","F","Ground","S1S",2017,"16/5/18",6,33,"R6 P33 17/5/18 (V2)","V","V","MX",1,7,"16/8/18",NA,0.98,NA,1,NA,NA,"","Visitor1","S N 2","S","N",2,1,0.693147180559945,"B"
"428","EG","F","Ground","S1S",2017,"17/5/18",2,52,"Juan-13","V","V","MX",1,7,"10/9/18",NA,0.45,NA,1,NA,NA,"","Visitor1","H N 50","H","N",50,1,3.91202300542815,"B"
"429","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1,NA,1,NA,NA,"","Visitor1","H N 16","H","N",16,1,2.77258872223978,"B"
"430","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V2)","V","V","MX",1,7,"25/7/18",NA,1.16,NA,1,NA,NA,"","Visitor1","H N 55","H","N",55,1,4.00733318523247,"B"
"431","EG","F","Ground","S1S",2018,"8/5/18",2,52,"R2 P52 8/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.19,NA,1,NA,NA,"","Visitor1","H N 13","H","N",13,1,2.56494935746154,"B"
"432","EG","F","Ground","S1S",2018,"16/5/18",6,23,"Juan-11","V","V","MX",1,7,"25/7/18",NA,1.36,NA,1,NA,NA,"","Visitor1","H N  58","H","N",NA,1,NA,"B"
"433","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.6,NA,1,NA,NA,"","Visitor1","H N 11","H","N",11,1,2.39789527279837,"B"
"434","EG","F","Ground","S1S",2018,"16/5/18",4,19,"R4 P19 16/5/18 (V5)","V","V","MX",1,7,"6/8/18",NA,1.54,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"435","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-2","V","V","MX",1,7,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor1","S P 125","S","P",125,1,4.8283137373023,"B"
"436","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V1)","V","V","MX",1,7,"6/8/18",NA,1.75,NA,1,NA,NA,"","Visitor1","S N 1","S","N",1,1,0,"B"
"437","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V3)","V","V","MX",1,7,"6/8/18",NA,1.91,NA,1,NA,NA,"","Visitor1","H P 20","H","P",20,1,2.99573227355399,"B"
"438","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V4)","V","V","MX",1,7,"16/8/18",NA,0.62,NA,1,NA,NA,"","Visitor1","H P 1","H","P",1,1,0,"B"
"439","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V2)","V","V","MX",1,7,"16/8/18",NA,0.98,NA,1,NA,NA,"","Visitor1","S N 2","S","N",2,1,0.693147180559945,"B"
"440","EG","F","Ground","S1S",2018,"17/5/18",2,52,"Juan-13","V","V","MX",1,7,"10/9/18",NA,0.45,NA,1,NA,NA,"","Visitor1","H N 50","H","N",50,1,3.91202300542815,"B"
"441","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor1","S P 127","S","P",127,1,4.84418708645859,"B"
"442","EG","F","Ground","S1S",2017,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"443","EG","F","Ground","S1S",2017,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor1","H N 25","H","N",25,1,3.2188758248682,"B"
"444","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"445","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor1","S P 127","S","P",127,1,4.84418708645859,"B"
"446","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"447","EG","F","Ground","S1S",2018,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor1","H N 25","H","N",25,1,3.2188758248682,"B"
"448","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"449","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor1","H N 16","H","N",16,1,2.77258872223978,"B"
"450","EG","F","Ground","S1S",2017,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor1","H N 19","H","N",19,1,2.94443897916644,"B"
"451","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor1","S P 127","S","P",127,1,4.84418708645859,"B"
"452","EG","F","Ground","S1S",2017,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor1","S P 16","S","P",16,1,2.77258872223978,"B"
"453","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor1","H N 16","H","N",16,1,2.77258872223978,"B"
"454","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor1","H N 19","H","N",19,1,2.94443897916644,"B"
"455","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor1","S P 127","S","P",127,1,4.84418708645859,"B"
"456","EG","F","Ground","S1S",2018,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor1","S P 16","S","P",16,1,2.77258872223978,"B"
"457","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18(V2)","V","V","MX",1,10,"25/7/18",NA,1.89,NA,1,NA,NA,"","Visitor1","H N 10","H","N",10,1,2.30258509299405,"B"
"458","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-4","V","V","MX",1,10,"6/8/18",NA,1.19,NA,1,NA,NA,"","Visitor1","S P 24","S","P",24,1,3.17805383034795,"B"
"459","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,1,NA,NA,"","Visitor1","H N 2","H","N",2,1,0.693147180559945,"B"
"460","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"461","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor1","S P 31","S","P",31,1,3.43398720448515,"B"
"462","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor1","H N 12","H","N",12,1,2.484906649788,"B"
"463","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor1","S P 189","S","P",189,1,5.24174701505964,"B"
"464","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor1","H N 37","H","N",37,1,3.61091791264422,"B"
"465","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor1","H N 16","H","N",16,1,2.77258872223978,"B"
"466","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor1","H N 1","H","N",1,1,0,"B"
"467","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor1","H N 3","H","N",3,1,1.09861228866811,"B"
"468","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor1","S N 13","S","N",13,1,2.56494935746154,"B"
"469","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor1","H N 16","H","N",16,1,2.77258872223978,"B"
"470","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor1","H P 31","H","P",31,1,3.43398720448515,"B"
"471","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor1","H N 15","H","N",15,1,2.70805020110221,"B"
"472","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor1","S N 44","S","N",44,1,3.78418963391826,"B"
"473","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor1","H N 15","H","N",15,1,2.70805020110221,"B"
"3940","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-13","V","V","SB",1,1,"7/9/17",NA,0.458,NA,1,NA,NA,"","Visitor1","S N 35","S","N",35,1,3.55534806148941,"B"
"3941","EG","F","Ground","SFI",2017,"2/5/17",8,16,"SF-J-3","V","V","SB",1,1,"20/7/17",11.7698,0.83,NA,1,NA,284.4167972,"","Visitor1","S N 120","S","N",120,1,4.78749174278205,"B"
"3942","EG","F","Ground","S1S",2017,"18/5/17",6,9,"S1S-R-14","V","V","SB",1,1,"10/8/17",15.4576,1.52,NA,1,NA,242.6930082,"","Visitor1","S P 60","S","P",60,1,4.0943445622221,"B"
"3943","EG","F","Ground","S1S",2017,"10/5/17",4,16,"S1S-J-71","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 2","S","N",2,1,0.693147180559945,"B"
"3944","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-3","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 2","S","N",2,1,0.693147180559945,"B"
"3945","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-5","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 2","S","N",2,1,0.693147180559945,"B"
"3946","EG","F","Ground","S1S",2017,"12/5/17",5,8,"S1S-LK-13","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 47","S","N",47,1,3.85014760171006,"B"
"3947","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-94","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 5","S","N",5,1,1.6094379124341,"B"
"3948","EG","F","Ground","S1S",2017,"18/5/17",7,21,"S1S-J-120","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 5","S","N",5,1,1.6094379124341,"B"
"3949","EG","F","Ground","SFI",2017,"8/5/17",6,2,"SF-LK-2","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S P 25","S","P",25,1,3.2188758248682,"B"
"3950","EG","F","Ground","SFI",2017,"9/5/17",6,9,"SF-J-60","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 50","S","N",50,1,3.91202300542815,"B"
"3951","EG","F","Ground","SFI",2017,"9/5/17",6,9,"SF-J-61","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 60","S","N",60,1,4.0943445622221,"B"
"3952","EG","F","Ground","SFI",2017,"5/5/17",7,26,"SF-L-6","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 5","S","N",5,1,1.6094379124341,"B"
"3953","EG","F","Ground","S1S",2017,"10/5/17",3,14,"S1S-L-1","V","V","SB",1,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 30","S","N",30,1,3.40119738166216,"B"
"3954","EG","F","Ground","S1S",2017,"12/5/17",5,10,"S1S-L-6","V","V","SB",1,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 1","S","N",1,1,0,"B"
"3955","EG","F","Ground","SFI",2017,"8/5/17",6,2,"SF-LK-1","V","V","SB",1,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S P 40","S","P",40,1,3.68887945411394,"B"
"3956","EG","F","Ground","SFI",2017,"4/5/17",7,26,"SF-L-4","V","V","SB",1,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S P 7","S","P",7,1,1.94591014905531,"B"
"3957","EG","F","Ground","SFI",2017,"2/5/17",9,15,"SF-A-1","V","V","SB",1,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S 14","S","14",NA,1,NA,"B"
"3958","EG","F","Ground","S1S",2017,"17/5/18",2,52,"Juan-14","V","V","SB",1,1,"25/7/18",NA,1.28,NA,1,NA,NA,"","Visitor1","S P 189","S","P",189,1,5.24174701505964,"B"
"3959","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-21","V","V","SB",1,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 120","S","N",120,1,4.78749174278205,"B"
"3960","EG","F","Ground","S1S",2017,"16/5/18",4,24,"Juan-7","V","V","SB",0,1,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S P 122","S","P",122,1,4.80402104473326,"B"
"3961","EG","F","Ground","S1S",2018,"17/5/18",2,52,"Juan-14","V","V","SB",1,1,"25/7/18",NA,1.28,NA,1,NA,NA,"","Visitor1","S P 189","S","P",189,1,5.24174701505964,"B"
"3962","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-21","V","V","SB",1,1,"",NA,NA,NA,1,NA,NA,"","Visitor1","S N 120","S","N",120,1,4.78749174278205,"B"
"3963","EG","F","Ground","S1S",2018,"16/5/18",4,24,"Juan-7","V","V","SB",0,1,"",NA,NA,NA,1,NA,NA,"","Visitor1","S P 122","S","P",122,1,4.80402104473326,"B"
"3964","EG","F","Ground","S1S",2017,"12/5/17",5,17,"S1S-A-9","V","V","SB",1,2,"10/8/17",12.1052,1.04,90,1,NA,242.2591526,"","Visitor1","S N 2","S","N",2,1,0.693147180559945,"B"
"3965","EG","F","Ground","S1S",2017,"12/5/17",5,10,"S1S-L-4","V","V","SB",1,2,"3/8/17",14.0242,1.2,83,1,NA,256.407333,"","Visitor1","S N 2","S","N",2,1,0.693147180559945,"B"
"3966","EG","F","Ground","S1S",2017,"16/5/17",5,21,"S1S-R-13","V","V","SB",1,2,"3/8/17",14.7246,1.33,79,1,NA,212.7641625,"","Visitor1","S N 8","S","N",8,1,2.07944154167984,"B"
"3967","EG","F","Ground","S1S",2017,"16/5/17",5,7,"S1S-L-15","V","V","SB",0,2,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S P 15","S","P",15,1,2.70805020110221,"B"
"3968","EG","F","Ground","S1S",2017,"16/5/17",5,9,"S1S-J-95","V","V","SB",0,2,NA,NA,NA,NA,1,NA,NA,"","Visitor1","S N 5","S","N",5,1,1.6094379124341,"B"
