Species,SHOOT,Grow.con,Block,Year,Date,Row,Plant number,Tag,DONOR,TREATMENT,SPEC.COM,FS,TVN,Pick.date,Size,Fresh.wgt,Ripe.time,Visitor1,Visitor2,Visitor3,Visitor4,Visitor5,Visitor6,Visitor7,Visitor8,Visitor9,Visitor10,Visitor11,Visitor12,Visitor13,Visitor14,Visitor15,POLL,seed number,Firmness
RE,F,Ground,B81,2017,12/9/17,3,15,81-L-107,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,17,JJ-299,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,17,JJ-300,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,17,JJ-301,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,17,JJ-302,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,17,JJ-303,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,17,JJ-304,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,17,JJ-305,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,22,JK-589,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,22,JK-590,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,15,81-L-119,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,15,81-L-120,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,15,81-L-121,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,15,81-L-122,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,15,81-L-123,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,7,81-L-75,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,7,81-L-77,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,7,81-L-78,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,7,81-L-79,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,7,81-L-80,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,12/9/17,3,7,81-L-81,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,1,26,81-L-196,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,1,26,81-L-197,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,1,26,81-L-199,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,1,26,81-L-200,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,1,26,81-L-201,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,1,26,81-L-203,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,1,26,81-L-204,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,3,81-L-152,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,3,81-L-155,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,3,81-L-160,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,3,81-L-161,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,3,81-L-162,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,4,81-L-173,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,4,81-L-174,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,4,81-L-175,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,4,81-L-176,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,4,81-L-177,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,11,81-L-189,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,3,11,81-L-190,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,4,JK-603,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,4,JK-604,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,4,JK-605,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,4,JK-606,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,4,JK-607,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,5,JK-616,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,5,JK-617,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,5,JK-618,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,5,JK-619,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2017,13/9/17,5,5,JK-620,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,0,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,2,18-81-J-UP-9-2-1,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,217,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,2,18-81-J-UP-9-2-2,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,218,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,2,18-81-J-UP-9-2-3,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,219,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,2,18-81-J-UP-9-2-4,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,220,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,2,18-81-J-UP-9-2-5,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,221,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,2,18-81-J-UP-9-2-6,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,222,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,2,18-81-J-UP-9-2-7,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,223,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,3,18-81-J-UP-9-2-8,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,236,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,3,18-81-J-UP-9-2-9,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,237,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,3,18-81-J-UP-9-2-10,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,238,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,3,18-81-J-UP-9-2-11,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,239,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,3,18-81-J-UP-9-2-12,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,240,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,3,18-81-J-UP-9-2-13,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,241,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,3,18-81-J-UP-9-2-14,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,242,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,5,18-81-J-UP-9-2-15,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,255,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,5,18-81-J-UP-9-2-16,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,256,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,5,18-81-J-UP-9-2-17,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,257,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,5,18-81-J-UP-9-2-18,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,258,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,5,18-81-J-UP-9-2-19,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,259,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,5,18-81-J-UP-9-2-20,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,260,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,7,18-81-J-UP-9-2-21,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,272,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,7,18-81-J-UP-9-2-22,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,273,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,7,18-81-J-UP-9-2-23,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,274,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,7,18-81-J-UP-9-2-24,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,275,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,7,18-81-J-UP-9-2-25,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,276,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,9,18-81-J-UP-9-2-26,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,288,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,9,18-81-J-UP-9-2-27,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,289,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,9,18-81-J-UP-9-2-28,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,290,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,9,18-81-J-UP-9-2-29,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,291,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,9,18-81-J-UP-9-2-30,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,292,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,10,18-81-J-UP-9-2-31,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,303,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,10,18-81-J-UP-9-2-32,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,304,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,10,18-81-J-UP-9-2-33,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,305,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,10,18-81-J-UP-9-2-34,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,306,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,10,18-81-J-UP-9-2-35,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,307,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,12,18-81-L-UP-41,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,323,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,12,18-81-L-UP-42,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,324,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,12,18-81-L-UP-43,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,325,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,12,18-81-L-UP-44,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,326,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,12,18-81-L-UP-45,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,327,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,13,18-81-L-UP-36,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,338,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,13,18-81-L-UP-37,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,339,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,13,18-81-L-UP-38,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,340,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,13,18-81-L-UP-39,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,341,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,13,18-81-L-UP-40,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,342,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,14,18-81-L-UP-31,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,353,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,14,18-81-L-UP-32,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,354,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,14,18-81-L-UP-33,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,355,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,14,18-81-L-UP-34,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,356,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,14,18-81-L-UP-35,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,357,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,18,18-81-L-UP-26,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,368,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,18,18-81-L-UP-27,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,369,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,18,18-81-L-UP-28,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,370,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,18,18-81-L-UP-29,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,371,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,18,18-81-L-UP-30,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,372,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,20,18-81-L-UP-21,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,383,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,20,18-81-L-UP-22,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,384,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,20,18-81-L-UP-23,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,385,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,20,18-81-L-UP-24,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,386,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,20,18-81-L-UP-25,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,387,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,21,18-81-L-UP-16,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,398,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,21,18-81-L-UP-17,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,399,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,21,18-81-L-UP-18,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,400,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,21,18-81-L-UP-19,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,401,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,21,18-81-L-UP-20,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,402,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,23,18-81-L-UP-11,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,408,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,23,18-81-L-UP-12,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,409,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,23,18-81-L-UP-13,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,410,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,23,18-81-L-UP-14,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,411,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,23,18-81-L-UP-15,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,412,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,25,18-81-L-UP-6,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,423,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,25,18-81-L-UP-7,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,424,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,25,18-81-L-UP-8,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,425,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,25,18-81-L-UP-9,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,426,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,25,18-81-L-UP-10,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,427,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,27,18-81-L-UP-1,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,438,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,27,18-81-L-UP-2,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,439,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,27,18-81-L-UP-3,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,440,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,27,18-81-L-UP-4,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,441,NA,NA
RE,F,Ground,B81,2018,10/9/18,9,27,18-81-L-UP-5,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,442,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,1,18-S3-L-UP-56,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,453,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,1,18-S3-L-UP-57,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,454,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,1,18-S3-L-UP-58,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,455,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,1,18-S3-L-UP-59,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,456,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,1,18-S3-L-UP-60,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,457,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,7,18-S3-L-UP-61,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,466,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,7,18-S3-L-UP-62,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,467,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,7,18-S3-L-UP-63,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,468,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,7,18-S3-L-UP-64,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,469,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,7,18-S3-L-UP-65,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,470,NA,NA
RE,F,Ground,S3R,2018,14/9/18,1,8,18-53-J-UP-6,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,475,NA,NA
RE,F,Ground,S3R,2018,14/9/18,1,8,18-53-J-UP-7,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,476,NA,NA
RE,F,Ground,S3R,2018,14/9/18,1,8,18-53-J-UP-8,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,477,NA,NA
RE,F,Ground,S3R,2018,14/9/18,1,8,18-53-J-UP-9,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,478,NA,NA
RE,F,Ground,S3R,2018,14/9/18,1,8,18-53-J-UP-10,UP,UP,NA,1,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,479,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,10,18-S3-L-UP-66,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,495,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,10,18-S3-L-UP-67,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,496,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,10,18-S3-L-UP-68,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,497,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,10,18-S3-L-UP-69,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,498,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,10,18-S3-L-UP-70,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,499,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,11,18-S3-J-UP-26,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,500,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,11,18-S3-J-UP-27,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,501,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,11,18-S3-J-UP-28,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,502,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,11,18-S3-J-UP-29,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,503,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,11,18-S3-J-UP-30,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,504,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,12,18-S3-J-UP-21,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,510,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,12,18-S3-J-UP-22,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,511,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,12,18-S3-J-UP-23,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,512,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,12,18-S3-J-UP-24,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,513,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,12,18-S3-J-UP-25,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,514,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,14,18-S3-J-UP-16,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,525,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,14,18-S3-J-UP-17,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,526,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,14,18-S3-J-UP-18,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,527,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,14,18-S3-J-UP-19,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,528,NA,NA
RE,F,Ground,S3R,2018,17/9/18,1,14,18-S3-J-UP-20,UP,UP,NA,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,529,NA,NA
