"","Species","SHOOT","Grow.con","Block","Year","Date","Row","Plant.number","Tag","DONOR","TREATMENT","SPEC.COM","FS","TVN","Pick.date","Size","Fresh.wgt","Ripe.time","Visitor1","Visitor2","Visitor3","Visitor4","Visitor5","Visitor6","Visitor7","Visitor8","Visitor9","Visitor10","Visitor11","Visitor12","Visitor13","Visitor14","Visitor15","POLL","seed.number","Firmness","Dryness","stingless_bee","honey_bee","bumble_bee","sumvisits","p_stingless_bee","p_honey_bee","p_bumble_bee","RP","duration","V1D","cent_v1","cent_d","cent_sd","log.wgt","scale.visit","rem_d"
"458","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-4","V","V","MX",1,10,"6/8/18",NA,1.19,NA,"S","H","S","H","S","H","S","S","S","S","","","","","",1,NA,NA,"",7,3,0,10,0.7,0.3,0,"421",405,24,-0.0879571263110547,2.23375279438782,2.48354329177835,0.173953307123438,1.76930555699314,381
"459","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,"H","H","S","H","H","S","H","H","S","S","S","","","","",1,NA,NA,"",5,6,0,11,0.454545454545455,0.545454545454545,0,"429",129,2,-0.688589684312166,0.211986929458047,0.430269337720734,0.385262400790645,2.0581166852895,127
"460","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,"H","H","S","H","S","S","S","H","H","H","H","","","","",1,NA,NA,"",4,7,0,11,0.363636363636364,0.636363636363636,0,"633",247,1,-0.715891164221307,1.07636508910193,1.39223626895245,0.405465108108164,2.0581166852895,246
"461","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,"S","S","S","S","S","H","H","H","H","S","H","","","","",1,NA,NA,"",6,5,0,11,0.545454545454545,0.454545454545455,0,"69",318,31,0.103153233052935,1.59645703261648,1.72367025366254,0.451075619360217,2.0581166852895,287
"462","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,"H","H","H","H","H","H","H","H","H","S","H","","","","",1,NA,NA,"",1,10,0,11,0.0909090909090909,0.909090909090909,0,"230",167,12,-0.415574885220752,0.490345997817942,0.65661449801055,0.350656871613169,2.0581166852895,155
"463","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,"S","H","S","H","S","S","S","S","H","H","H","H","","","",1,NA,NA,"",6,6,0,12,0.5,0.5,0,"624",686,189,4.41678705869728,4.29214485252283,3.42125895583615,-0.653926467406664,2.34692781358587,497
"464","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,"H","S","S","H","H","S","S","S","S","S","H","H","H","H","",1,NA,NA,"",7,7,0,14,0.5,0.5,0,"624",443,37,0.266962112507784,2.51211186274771,2.68563718489425,0.548121408509688,2.92455007017859,406
"465","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,"H","H","H","H","S","S","S","S","H","S","H","S","S","S","",1,NA,NA,"",8,6,0,14,0.571428571428571,0.428571428571429,0,"429",217,16,-0.306368965584186,0.856607929870437,1.02846726134382,0.570979546585738,2.92455007017859,201
"466","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,"H","H","H","H","H","H","H","H","S","S","H","H","H","H","S",1,NA,NA,"",3,12,0,15,0.2,0.8,0,"222",430,1,-0.715891164221307,2.41688376041406,2.87156356656089,-0.0943106794712413,3.21336119847495,429
"467","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,"H","H","S","H","H","S","S","S","H","H","S","S","S","H","H",1,NA,NA,"",7,8,0,15,0.466666666666667,0.533333333333333,0,"417",660,3,-0.661288204403025,4.10168864785554,4.71465987177795,0.615185639090233,3.21336119847495,657
"468","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,"S","S","S","S","S","S","S","S","S","H","H","H","H","H","H",1,NA,NA,"",9,6,0,15,0.6,0.4,0,"428",396,13,-0.38827340531161,2.16782564661837,2.49971080322762,0.662687973075237,3.21336119847495,383
"469","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,"H","H","S","H","H","H","S","S","S","S","S","H","H","H","S",1,NA,NA,"",7,8,0,15,0.466666666666667,0.533333333333333,0,"623",652,16,-0.306368965584186,4.04308673872714,4.54490100156059,0.708035793053696,3.21336119847495,636
"470","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,"H","H","H","S","H","H","S","S","H","H","H","S","S","S","S",1,NA,NA,"",7,8,0,15,0.466666666666667,0.533333333333333,0,"627",515,31,0.103153233052935,3.0395290449033,3.31617013141588,0.688134638736401,3.21336119847495,484
"471","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,"H","H","H","H","H","H","S","S","S","H","S","S","H","S","S",1,NA,NA,"",7,8,0,15,0.466666666666667,0.533333333333333,0,"230",162,15,-0.333670445493328,0.453719804612693,0.591944452213459,0.350656871613169,3.21336119847495,147
"472","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,"S","H","S","S","H","H","H","S","H","S","S","S","S","H","H",1,NA,NA,"",8,7,0,15,0.533333333333333,0.466666666666667,0,"421",405,44,0.458072471871774,2.23375279438782,2.32186817728562,0.506817602368452,3.21336119847495,361
"473","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,"H","H","H","S","H","S","H","H","H","H","S","S","S","H","H",1,NA,NA,"",5,10,0,15,0.333333333333333,0.666666666666667,0,"633",528,15,-0.333670445493328,3.13475714723695,3.55059904743033,NA,3.21336119847495,513
"556","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-13","V","V","SB",1,1,"7/9/17",NA,0.458,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"517",35,35,0.212359152689501,-0.476585502800643,-0.596367639308072,-0.780886094867952,-0.829994597674127,0
"557","EG","F","Ground","SFI",2017,"2/5/17",8,16,"SF-J-3","V","V","SB",1,1,"20/7/17",11.7698,0.83,NA,"S","","","","","","","","","","","","","","",1,NA,284.4167972,"",1,0,0,1,1,0,0,"816",120,120,2.53298494496652,0.146059781688598,-0.596367639308072,-0.186329578191493,-0.829994597674127,0
"558","EG","F","Ground","S1S",2017,"18/5/17",6,9,"S1S-R-14","V","V","SB",1,1,"10/8/17",15.4576,1.52,NA,"S","","","","","","","","","","","","","","",1,NA,242.6930082,"",1,0,0,1,1,0,0,"69",60,60,0.894896150418036,-0.293454536774396,-0.596367639308072,0.418710334858185,-0.829994597674127,0
"559","EG","F","Ground","S1S",2017,"10/5/17",4,16,"S1S-J-71","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"416",2,2,-0.688589684312166,-0.718318377955289,-0.596367639308072,NA,-0.829994597674127,0
"560","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-3","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"58",2,2,-0.688589684312166,-0.718318377955289,-0.596367639308072,NA,-0.829994597674127,0
"561","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-5","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"58",2,2,-0.688589684312166,-0.718318377955289,-0.596367639308072,NA,-0.829994597674127,0
"562","EG","F","Ground","S1S",2017,"12/5/17",5,8,"S1S-LK-13","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"58",47,47,0.539976911599198,-0.388682639108044,-0.596367639308072,NA,-0.829994597674127,0
"563","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-94","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"524",5,5,-0.606685244584742,-0.69634266203214,-0.596367639308072,NA,-0.829994597674127,0
"564","EG","F","Ground","S1S",2017,"18/5/17",7,21,"S1S-J-120","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"721",5,5,-0.606685244584742,-0.69634266203214,-0.596367639308072,NA,-0.829994597674127,0
"565","EG","F","Ground","SFI",2017,"8/5/17",6,2,"SF-LK-2","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"62",25,25,-0.0606556464019133,-0.549837889211142,-0.596367639308072,NA,-0.829994597674127,0
"566","EG","F","Ground","SFI",2017,"9/5/17",6,9,"SF-J-60","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"69",50,50,0.621881351326622,-0.366706923184895,-0.596367639308072,NA,-0.829994597674127,0
"567","EG","F","Ground","SFI",2017,"9/5/17",6,9,"SF-J-61","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"69",60,60,0.894896150418036,-0.293454536774396,-0.596367639308072,NA,-0.829994597674127,0
"568","EG","F","Ground","SFI",2017,"5/5/17",7,26,"SF-L-6","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"726",5,5,-0.606685244584742,-0.69634266203214,-0.596367639308072,NA,-0.829994597674127,0
"569","EG","F","Ground","S1S",2017,"10/5/17",3,14,"S1S-L-1","V","V","SB",1,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"314",30,30,0.0758517531437938,-0.513211696005892,-0.596367639308072,NA,-0.829994597674127,0
"570","EG","F","Ground","S1S",2017,"12/5/17",5,10,"S1S-L-6","V","V","SB",1,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"510",1,1,-0.715891164221307,-0.725643616596339,-0.596367639308072,NA,-0.829994597674127,0
"571","EG","F","Ground","SFI",2017,"8/5/17",6,2,"SF-LK-1","V","V","SB",1,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"62",40,40,0.348866552235208,-0.439959309595394,-0.596367639308072,NA,-0.829994597674127,0
"572","EG","F","Ground","SFI",2017,"4/5/17",7,26,"SF-L-4","V","V","SB",1,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"726",7,7,-0.552082284766459,-0.68169218475004,-0.596367639308072,NA,-0.829994597674127,0
"573","EG","F","Ground","SFI",2017,"2/5/17",9,15,"SF-A-1","V","V","SB",1,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"915",0,NA,NA,-0.732968855237389,NA,NA,-0.829994597674127,NA
"574","EG","F","Ground","S1S",2017,"17/5/18",2,52,"Juan-14","V","V","SB",1,1,"25/7/18",NA,1.28,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"252",189,189,4.41678705869728,0.65150124792104,-0.596367639308072,0.246860077931526,-0.829994597674127,0
"575","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-21","V","V","SB",1,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"412",120,120,2.53298494496652,0.146059781688598,-0.596367639308072,NA,-0.829994597674127,0
"576","EG","F","Ground","S1S",2017,"16/5/18",4,24,"Juan-7","V","V","SB",0,1,NA,NA,NA,NA,"S","","","","","","","","","","","","","","",1,NA,NA,"",1,0,0,1,1,0,0,"424",122,122,2.5875879047848,0.160710258970697,-0.596367639308072,NA,-0.829994597674127,0
"580","EG","F","Ground","S1S",2017,"12/5/17",5,17,"S1S-A-9","V","V","SB",1,2,"10/8/17",12.1052,1.04,90,"S","S","","","","","","","","","","","","","",1,NA,242.2591526,"",2,0,0,2,1,0,0,"517",12,2,-0.688589684312166,-0.64506599154479,-0.515530082061709,0.0392207131532813,-0.541183469377764,10
"581","EG","F","Ground","S1S",2017,"12/5/17",5,10,"S1S-L-4","V","V","SB",1,2,"3/8/17",14.0242,1.2,83,"S","S","","","","","","","","","","","","","",1,NA,256.407333,"",2,0,0,2,1,0,0,"510",47,2,-0.688589684312166,-0.388682639108044,-0.23259863169944,0.182321556793955,-0.541183469377764,45
"582","EG","F","Ground","S1S",2017,"16/5/17",5,21,"S1S-R-13","V","V","SB",1,2,"3/8/17",14.7246,1.33,79,"S","S","","","","","","","","","","","","","",1,NA,212.7641625,"",2,0,0,2,1,0,0,"521",40,8,-0.524780804857317,-0.439959309595394,-0.337687456119711,0.285178942233662,-0.541183469377764,32
"583","EG","F","Ground","S1S",2017,"16/5/17",5,7,"S1S-L-15","V","V","SB",0,2,NA,NA,NA,NA,"S","S","","","","","","","","","","","","","",1,NA,NA,"",2,0,0,2,1,0,0,"57",26,15,-0.333670445493328,-0.542512650570092,-0.507446326337073,NA,-0.541183469377764,11
"584","EG","F","Ground","S1S",2017,"16/5/17",5,9,"S1S-J-95","V","V","SB",0,2,NA,NA,NA,NA,"S","S","","","","","","","","","","","","","",1,NA,NA,"",2,0,0,2,1,0,0,"59",10,5,-0.606685244584742,-0.65971646882689,-0.55594886068489,NA,-0.541183469377764,5
"585","EG","F","Ground","SFI",2017,"5/5/17",5,35,"SF-J-32","V","V","SB",0,2,NA,NA,NA,NA,"S","S","","","","","","","","","","","","","",1,NA,NA,"",2,0,0,2,1,0,0,"535",2,NA,NA,-0.718318377955289,NA,NA,-0.541183469377764,NA
"586","EG","F","Ground","S1S",2017,"11/5/17",5,11,"S1S-J-79","V","V","SB",1,2,NA,NA,NA,NA,"S","S","","","","","","","","","","","","","",1,NA,NA,"",2,0,0,2,1,0,0,"511",7,2,-0.688589684312166,-0.68169218475004,-0.55594886068489,NA,-0.541183469377764,5
"587","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-14","V","V","SB",1,2,NA,NA,NA,NA,"S","S","","","","","","","","","","","","","",1,NA,NA,"",2,0,0,2,1,0,0,"517",87,42,0.403469512053491,-0.0956730934660488,-0.23259863169944,NA,-0.541183469377764,45
"588","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-93","V","V","SB",1,2,NA,NA,NA,NA,"S","S","","","","","","","","","","","","","",1,NA,NA,"",2,0,0,2,1,0,0,"524",27,2,-0.688589684312166,-0.535187411929042,-0.394273746192165,NA,-0.541183469377764,25
"589","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V2)","V","V","SB",1,2,NA,NA,NA,NA,"S","S","","","","","","","","","","","","","",1,NA,NA,"",2,0,0,2,1,0,0,"634",3,2,-0.688589684312166,-0.710993139314239,-0.588283883583435,NA,-0.541183469377764,1
"591","EG","F","Ground","S1S",2017,"15/5/17",5,8,"S1S-R-1","V","V","SB",1,3,"26/9/17",7.603,0.35,134,"S","S","S","","","","","","","","","","","","",1,NA,181.13,"",3,0,0,3,1,0,0,"58",4,1,-0.715891164221307,-0.70366790067319,-0.572116372134163,-1.04982212449868,-0.252372341081401,3
"592","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-6","V","V","SB",1,3,"7/9/17",NA,0.477,119,"S","S","S","","","","","","","","","","","","",1,NA,NA,"",3,0,0,3,1,0,0,"58",7,3,-0.661288204403025,-0.68169218475004,-0.564032616409527,-0.740238788093796,-0.252372341081401,4
"593","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-7","V","V","SB",1,3,"20/7/17",15.819,1.18,70,"S","S","S","","","","","","","","","","","","",1,NA,190.3680561,"",3,0,0,3,1,0,0,"44",168,48,0.567278391508339,0.497671236458992,0.37368304764828,0.165514438477573,-0.252372341081401,120
"594","EG","F","Ground","S1S",2017,"11/5/17",6,11,"S1S-A-1","V","V","SB",1,3,"20/7/17",13.8767,1.25,70,"S","S","S","","","","","","","","","","","","",1,NA,250.1168486,"",3,0,0,3,1,0,0,"611",145,61,0.922197630327178,0.329190747714845,0.0826678415613747,0.22314355131421,-0.252372341081401,84
"595","EG","F","Ground","SFI",2017,"2/5/17",9,15,"SF-A-3","V","V","SB",1,3,"13/7/17",16.2935,1.691,72,"S","S","S","","","","","","","","","","","","",1,NA,280.3997563,"",3,0,0,3,1,0,0,"915",376,170,3.89805894042359,2.02132087379737,1.068886039967,0.525320069916443,-0.252372341081401,206
"596","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-9","V","V","SB",1,4,"25/7/17",17.1646,1.853,75,"S","S","S","S","","","","","","","","","","","",1,NA,211.3181669,"",4,0,0,4,1,0,0,"44",175,60,0.894896150418036,0.548947906946342,0.333264269025099,0.616805947303223,0.0364387872149617,115
"597","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-12","V","V","SB",1,4,NA,NA,NA,NA,"S","S","S","","","","","","","","","","","","",1,NA,NA,"",3,0,0,3,1,0,0,"517",51,36,0.239660632598642,-0.359381684543845,-0.475111303438528,NA,-0.252372341081401,15
"598","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-90","V","V","SB",1,4,NA,NA,NA,NA,"S","S","S","S","","","","","","","","","","","",1,NA,NA,"",4,0,0,4,1,0,0,"524",75,30,0.0758517531437938,-0.183575957158647,-0.23259863169944,NA,0.0364387872149617,45
"599","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-11","V","V","SB",1,5,"26/9/17",9.301,0.444,133,"S","S","S","S","S","","","","","","","","","","",1,NA,202.18,"",5,0,0,5,1,0,0,"517",158,24,-0.0879571263110547,0.424418850048493,0.486855627793188,-0.811930716549912,0.325249915511325,134
"600","EG","F","Ground","S1S",2017,"16/5/17",5,13,"S1S-J-96","V","V","SB",1,5,"4/8/17",12.8954,0.929,80,"S","S","S","S","S","","","","","","","","","","",1,NA,272.0708686,"",5,0,0,5,1,0,0,"513",195,60,0.894896150418036,0.695452679767339,0.494939383517824,-0.0736465401682985,0.325249915511325,135
"601","EG","F","Ground","S1S",2017,"11/5/17",6,11,"S1S-A-2","V","V","SB",1,5,"20/7/17",13.4333,1.25,70,"S","S","S","S","S","","","","","","","","","","",1,NA,306.9913069,"",5,0,0,5,1,0,0,"611",282,59,0.867594670508895,1.33274844153868,1.20630988728582,0.22314355131421,0.325249915511325,223
"602","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-8","V","V","SB",1,5,"20/7/17",16.728,1.87,70,"S","S","S","S","S","","","","","","","","","","",1,NA,194.4306442,"",5,0,0,5,1,0,0,"44",181,38,0.294263592416925,0.592899338792641,0.559609429314914,0.625938430866495,0.325249915511325,143
"603","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-4","V","V","SB",0,5,NA,NA,NA,NA,"S","S","S","S","S","","","","","","","","","","",1,NA,NA,"",5,0,0,5,1,0,0,"58",247,120,2.53298494496652,1.07636508910193,0.430269337720734,NA,0.325249915511325,127
"604","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-91","V","V","SB",0,5,NA,NA,NA,NA,"S","S","S","S","S","","","","","","","","","","",1,NA,NA,"",5,0,0,5,1,0,0,"524",19,2,-0.688589684312166,-0.593789321057441,-0.458943791989255,NA,0.325249915511325,17
